tau,beta,fx_cost,n_runs,avg_gap_before_mean,avg_gap_before_std,avg_gap_after_mean,avg_gap_after_std,max_gap_after_mean,max_gap_after_std,recovery_time_mean,recovery_time_std,vol_before_mean,vol_before_std,vol_after_mean,vol_after_std,final_gap_mean,final_gap_std,recovery_b_mean,recovery_b_std
0.5,0.0,0.0,20,3.3869569999999976,1.4519020955288466,11.11983200000001,2.2306591046679225,12.66230000000001,2.247525893533881,0.0,,0.00017709829755526953,0.0003761187866178404,0.00044609457601077945,8.633556850915686e-05,12.19025000000001,0.19120170528858418,1.0,0.0
0.5,0.0,0.001,20,1.7816000000000052,1.2461011921399647,6.43039000000001,3.2732212018036377,10.265550000000008,3.1961170434236523,3.1,6.384877968032487,0.0004317962552706593,0.00010821690466840625,0.004926819998688445,0.006478710782879472,5.995050000000011,3.8721543503788576,1.0,0.0
0.5,0.0,0.003,20,1.808960000000005,1.2345056365755687,5.392574000000008,3.358698409112174,10.239600000000005,3.1449993289263753,3.1666666666666665,4.7065396154197146,0.0004613827033201218,0.0001305827577462236,0.007061212018690882,0.0069217757244102686,4.768800000000009,3.580322708183841,1.0,0.0
0.5,0.0,0.005,20,1.8134500000000053,1.2585162941462416,6.840643000000009,3.804603452103643,10.255400000000009,3.555645169082685,0.8571428571428571,0.8997354108424372,0.0004177534690082131,0.0001499692002345654,0.0051178174707619045,0.006605318091701545,6.4650500000000095,3.958883594292449,1.0,0.0
0.5,0.0,0.01,20,1.8348600000000044,1.275345212461072,8.267638000000009,3.6212950121419567,10.861450000000012,3.0936072876174836,2.4,4.33589667773576,0.00038295973456770564,0.00011137803658201829,0.003578464375300529,0.005558750239558387,8.322200000000008,4.138747428109644,1.0,0.0
0.5,0.2,0.0,20,3.2261869999999973,1.3217330582355242,7.362453000000009,1.4062248737483003,8.995950000000008,2.4944485831964034,0.0,0.0,0.00017709829755526953,0.0003761187866178404,0.000587259570300862,0.0001665082673895797,7.290050000000011,0.12750169245522908,13.15,16.98691446843407
0.5,0.2,0.001,20,1.7816000000000052,1.2461011921399647,4.902658000000009,2.313575494755389,8.092400000000007,2.8576160362313066,10.916666666666666,21.41137477363305,0.0004317962552706593,0.00010821690466840625,0.004790909416386081,0.006152924038544862,4.34955000000001,2.3859981796216676,4.15,1.8715318802914815
0.5,0.2,0.003,20,1.808960000000005,1.2345056365755687,4.224996000000007,2.3386519195252116,8.279800000000009,2.7786831148282403,9.857142857142858,19.638491023251497,0.0004613827033201218,0.0001305827577462236,0.006836033080685451,0.006591239798151081,3.5903500000000066,2.200694657674208,4.0,2.1026299321513875
0.5,0.2,0.005,20,1.8134500000000053,1.2585162941462416,5.128977000000008,2.531275148372749,8.123450000000009,3.109101079682713,11.0,21.624060673240816,0.0004177534690082131,0.0001499692002345654,0.005006031592100011,0.006256059223455607,4.550600000000008,2.1727050663316367,4.3,2.129986409642831
0.5,0.2,0.01,20,1.8348600000000044,1.275345212461072,5.926113000000009,2.237446143010986,8.388650000000009,2.695305788237257,17.333333333333332,34.194297770242336,0.00038295973456770564,0.00011137803658201829,0.003426298038843186,0.005028583090247078,5.53995000000001,2.149804017383422,4.95,2.350251946180731
